Bank Number	Block Num	String Index	Line First Char	Portrait Id	Extracted String
7	1	243	0	0	Really!?Please helpmy crazy old dad.I\\just don't know\\what to do\\anymore__
7	1	244	64	52	All right,we'll do\\something.Let's go,Cloud!
7	1	245	64	52	Excuse us,are you\\the father of the\\girl at the\\Clothing Store?
7	1	246	0	0	StoreOwner:I own\\the Clothes Shop__\\but I ain't your\\father.
7	1	247	64	52	I didn't say that__
7	1	248	64	49	Make me some\\clothes.
7	1	249	0	0	I don't make men's\\clothes.And I don'tfeel like makin'\\anything right now.
7	1	250	64	52	Cloud,you wait overthere for a second.I'll try and talk\\to him.Why don't\\you go over there\\and have something\\to drink.
7	1	251	64	71	You're Tifa's\\childhood friend,\\and you brought a\\girlfriend to a\\place like this!?\\What kind of guy\\are you!
7	1	252	0	0	The Honey Bee Inn\\is a private club.\\Only members can goin.Shoo,shoo!
7	1	253	64	77	Look,the Don's not\\into men.
7	1	254	0	0	(__Seem pretty\\tired__)\\ \\ \\Cloud: __!?\\ \\ \\ \\(I haven't slept ina bed like this__\\in a long time.)\\ \\Cloud: __Oh yeah.\\ \\ \\ \\(Ever since that\\time.)
7	2	0	64	52	You know,mister.He\\always said that\\just once,he'd liketo dress up as a\\girl.So,That's why\\I wanted a cute\\dress for him__
7	2	1	0	0	What?A tough lookinguy like that?
7	2	2	64	52	So,how 'bout it?\\Will you make him\\one?
7	2	3	0	0	__Might be\\interesting.I was\\gettin' a little\\bored just makin'\\regular clothes.
7	2	4	64	52	Then you'll do it\\for us?
7	2	5	0	0	Yeah,all right.Whatkind of dress you\\want?
7	2	6	64	52	Something__that\\feels soft.And\\something__that\\shimmers.
7	2	7	0	0	Hmm,got it.Y'know Igot a friend that\\has the same taste\\as him.I'll go talkto him.
7	2	8	0	0	Oh,you're here.It'sready.Go try it on.
7	2	9	64	49	How__do you put\\this thing on?
7	2	10	64	52	Aren't you going tochange?
7	2	11	64	49	Okay__I'm ready.
7	2	12	0	0	Hmm,not bad.This\\may be a new\\business for me.
7	2	13	0	0	Yeah,you're right.\\Should we try it?
7	2	14	0	0	Thanks for showing\\us something new.Myfather's got his\\motivation back\\now.So the dress ison the house.
7	2	15	64	52	Walk more nicely\\like__this.Miss\\Cloud.
7	2	16	64	49	What do you mean\\'nicely'?
7	2	17	64	52	Oh you're so cute,\\Miss Cloud.Aaah,I\\want one.Do you\\have one that'll\\look good on me\\too?
7	2	18	0	0	How's this?
7	2	19	0	0	How about that one?
7	2	20	0	0	Father,what are youtalking about?This\\one's much better.
7	2	21	0	0	No,what are you\\saying?This one.
7	2	22	64	52	__I want THIS one.
7	2	23	64	52	I'm going to go\\change.
7	2	24	64	52	__No peeking!
7	2	25	64	52	So?How do I look?
7	2	26	64	49	__
7	2	27	64	52	Oh,you're no fun!
7	2	28	64	77	Doorman:Damn!Your\\friend's hot,too!\\Come in,come in!2\\ladies coming\\through!
7	2	29	0	0	Hey,ladies.I'll go\\and let the Don\\know you're here.\\Wait here.Don't go\\wandering around__
7	2	30	64	52	Now's our chance.\\Let's find Tifa.
7	2	31	64	52	__Tifa?Nice to meetyou.I'm Aeris.\\Cloud's told me a\\lot about you.
7	2	32	64	51	__And you are?Hey\\you're the one withCloud in the park__
7	2	33	64	52	Right,with Cloud.
7	2	34	64	51	Oh__
7	2	35	64	52	Don't worry.We justmet.It's nothing.
7	2	36	64	51	What do you mean,\\\"Don't worry\"__\\about what?No,don'tmisunderstand.Cloudand I grew up\\together.Nothing\\more.
7	2	37	64	52	Poor Cloud,having\\to stand here and\\listen to both of\\us call him\\nothing.
7	2	38	64	52	Right,Cloud?
7	2	39	64	51	Cloud?
7	2	40	64	51	Cloud!?Why are you\\dressed like that!?And what are you\\doing here!?Forget\\that,what happened\\to you after the\\fall!?Are you hurt?
7	2	41	64	49	Hey,give me a\\chance to explain.\\I'm dressed like\\this__because therewas no other way toget in here.I'm allright.Aeris helped\\me out.
7	2	42	64	51	Oh,Aeris did__
7	2	43	64	49	Tifa,explain.What\\are you doing in a\\place like this?
7	2	44	64	51	Yeah,umm__
7	2	45	64	52	Ahem!I'll just plugmy ears.
7	2	46	64	51	I'm glad you're OK.
7	2	47	64	49	Thanks.What\\happened?
7	2	48	64	51	When we got back\\from the #5\\reactor,there was\\this weird man.So\\Barret caught him\\and squeezed some\\information out of\\him.
7	2	49	64	49	That's when the\\Don's name popped\\up.
7	2	50	64	51	Right,Don Corneo.\\Barret told me to\\leave the lech\\alone__But\\something's been\\bothering me.
7	2	51	64	49	I see.So You wantedto get the story\\straight from\\Corneo's mouth.
7	2	52	64	51	So I made it here,\\but now I'm in a\\bind.Corneo is\\looking for a\\bride.Everyday,he\\gets 3 girls,\\chooses one of\\them,and then__and,well__Anyway,I haveto be the girl__or\\I'm out for\\tonight.
7	2	53	64	52	Sorry__but I\\overheard__If you\\know the 3 girls,\\there's no problem,right?
7	2	54	64	51	I guess so,but__
7	2	55	64	52	We have 2 here,\\right?
7	2	56	64	49	No,Aeris!I can't\\have you get\\involved.
7	2	57	64	52	Oh?So it's all\\right for Tifa to\\be in danger?
7	2	58	64	49	No,I don't want\\Tifa in__
7	2	59	64	51	Is it all right?
7	2	60	64	52	I grew up in the\\slums__I'm used to\\danger.
7	2	61	64	52	Do you trust me?
7	2	62	64	51	Yes.Thanks,Ms\\Aeris.
7	2	63	64	52	Call me Aeris.
7	2	64	0	0	Hey!It's time,\\ladies!The Don is\\waiting!I told ya\\not to wander\\around__I tell ya,\\women nowadays__\\Hurry up,will ya!
7	2	65	64	49	I probably don't\\need to ask but theother girl is__me__right?
7	2	66	64	51	You're right,there\\was no need__
7	2	67	64	52	__to ask.
10	0	0	64	50	He's dead__The\\leader of Shinra,\\Inc is dead.
10	0	1	64	51	Then this sword\\must be_!?
10	0	2	64	49	Sephiroth's!
10	0	3	64	51	__Sephiroth is\\alive?
10	0	4	64	49	__Looks like it.\\Only Sephiroth can\\use that sword.
10	0	5	64	50	Who cares who did\\it!?This is the endof the Shinra now!
10	0	6	0	0	P,p,p,please,don't\\kill me!
10	0	7	64	49	What happened?
10	0	8	0	0	Se__Sephiroth.\\Sephiroth came.
10	0	9	64	49	Did you see him?Didyou see Sephiroth?
10	0	10	0	0	Yeah,I saw him!I\\saw him with my owneyes!
10	0	11	64	49	You really saw him?
10	0	12	0	0	Uh!Would I lie to\\you at a time like\\this!?And I heard\\his voice too!Um,hewas saying\\something about notletting us have thePromised Land.
10	0	13	64	51	Then what?Does thatmean that the\\Promised Land\\really exists and\\that Sephiroth's\\here to save it\\from Shinra?
10	0	14	64	50	So he's a good guy\\then?
10	0	15	64	49	Save the Promised\\Land?A good guy?No\\way!It's not that\\simple!I know him!\\Sephiroth's missionis different!
10	0	16	64	50	Rufus!&*%$!I forgotabout him!
10	0	17	64	51	Who's that?
10	0	18	64	50	Vice President\\Rufus.The\\President's son.
10	0	19	64	51	I wonder what kind\\of person he is__
10	0	20	64	52	I've heard that no\\one's ever seen himbleed or cry.
10	0	21	64	50	I heard that he's\\been assigned\\somewhere else for\\a long time__
10	0	22	64	53	I only know his\\name.
10	0	23	64	62	Rufus:So__So\\Sephiroth was\\actually here__By\\the way.
10	0	24	64	62	Who are you guys?
10	0	25	64	49	I'm Cloud,former\\SOLDIER 1st Class!
10	0	26	64	50	I'm from AVALANCHE!
10	0	27	64	51	Same here!
10	0	28	64	52	__a flower girl\\from the slums.
10	0	29	64	53	A research\\specimen.
10	0	30	64	62	What a crew__Well,\\I'm Rufus.The\\President of\\Shinra,Inc.
10	0	31	64	50	You only President,'cause your old mandied!
10	0	32	64	62	That's right.I'll\\let you hear my newappointment speech.
10	0	33	64	62	Old man tried to\\control the world\\with money.It seemsto have been\\working.
10	0	34	64	62	The population\\thought that Shinrawould protect them.
10	0	35	64	62	Work at Shinra,get\\your pay.If a\\terrorist attacks,\\the Shinra army\\will help you.It\\looks perfect on\\the outside.But,I\\do things\\differently.I'll\\control the world\\with fear.It takes\\too much to do it\\like my old man.
10	0	36	64	62	A little fear will\\control the minds\\of the common\\people.There's no\\reason to waste\\money on them.
10	0	37	64	51	He likes to make\\speeches just like\\his father.
10	0	38	64	49	Get outta this\\building with\\Aeris!
10	0	39	64	50	What?
10	0	40	64	49	I'll explain later!Barret!This is the\\real crisis for thePlanet!
10	0	41	64	50	The hell's that\\supposed to mean?
10	0	42	64	49	I'll tell you\\later!Just take my\\word for it!I'll goafter I take care\\of him!
10	0	43	64	50	Awright,Cloud!
10	0	44	64	52	Cloud__I just\\thought of\\something.
10	0	45	64	51	__I'll wait for\\Cloud!Everyone,get\\to the elevator!
10	0	46	64	52	Hmm,it's going to\\get pretty ugly\\from here on.
10	0	47	64	62	Why do you want to\\fight me?
10	0	48	64	49	You seek the\\Promised Land and\\Sephiroth.
10	0	49	64	62	Hm,exactly.Mm?Did\\you know that\\Sephiroth is an\\Ancient?
10	0	50	64	49	A lot has happened.Anyway,I can't let\\either you or\\Sephiroth have the\\Promised Land!
10	0	51	64	62	I see.I guess this\\means we won't\\become friends.
10	0	52	64	62	Heh__That's all fortoday.
10	0	53	64	51	Where's Rufus?
10	0	54	64	49	I couldn't finish\\'em.Looks like\\this's gonna get\\complicated.
10	0	55	64	50	I'll go on ahead!\\*&^%(*__surrounded,huh?If I was alone\\this wouldn't be a\\thang but,I gotta\\reputation to\\protect.
10	0	56	64	52	You all get out\\while you can.It's\\not you they're\\after__it's me.
10	0	57	64	50	Yeah,well that\\ain't happenin'.Yougot caught up in\\this over Marlene.\\Now,it's my turn towatch out for you!
10	0	58	64	50	Ok,playtime's over\\for you jackasses__
10	0	59	64	52	Thank you,Mr.\\Barret!
10	0	60	64	50	Who you callin' Mr.Barret?That don't\\sound right!
10	0	61	64	53	Well then__If you\\are through\\talking,may I\\suggest that we\\think of a way to\\get out of here.
10	0	62	64	50	Huh?Oh,oh yeah__Youa cold man.Just\\like somone else\\'round here I know.
10	0	63	64	53	Did you say\\something?
10	0	64	64	50	Notta thing.So\\what're we gonna\\do?
10	0	65	64	51	We can head out\\that way!       \\Let's hurry!
10	0	66	64	50	Nowhere else to\\go__
10	0	67	64	49	I have things to\\settle__
10	0	68	64	51	We're all in this\\together.
10	0	69	64	50	Well,what do we do\\now?
10	0	70	64	49	Sephiroth is alive.I__I have to settlethe score.
10	0	71	64	50	And that'll save\\the Planet?
10	0	72	64	49	Seems like it.
10	0	73	64	50	Awright,I'm going.
10	0	74	64	52	I'll go too__I havethings that I want\\to find out.
10	0	75	64	49	About the Ancients?
10	0	76	64	52	__Many things.
10	0	77	64	51	I guess this's goodbye,Midgar.
10	0	78	64	53	I'm going back to\\my hometown.I'll gowith you as far as\\that.
10	0	79	64	51	I guess this is thestart of our\\journey__
10	0	80	64	49	You hate traveling?
10	0	81	64	51	I don't know.But,I\\don't have anywhereelse to go.So I\\guess it doesn't\\really matter\\whether I like to\\travel or not.
10	0	82	64	52	You know what?This\\is the first time\\I've ever left\\Midgar__
10	0	83	64	49	It's dangerous.You\\sure you want to\\go?
10	0	84	64	52	I thought you'd saythat!
10	0	85	64	50	We told Aeris's momto go somewhere\\safe,so Marlene\\should be safe too.
10	0	86	64	49	Yeah,she should be.
10	0	87	64	52	She said she didn'twant to stay in\\Midgar anymore__\\Maybe it's for the\\best.
10	0	88	64	49	Then__Let's go!
10	0	89	64	50	We need a group\\leader for our\\journey.'Course\\only me could be\\the leader.
10	0	90	64	51	You think so_?
10	0	91	64	52	It would have to beCloud.
10	0	92	64	50	^#$^%__awright.Go\\Northeast to a towncalled Kalm.If\\something happens,\\we'll meet up\\there.
10	0	93	64	51	So this is Kalm?
10	0	94	64	52	Let's head to the\\Inn.
10	0	95	64	51	Let's go Cloud.
10	0	96	64	50	So Cloud, let's\\hear your story__\\You know,about you and Sephiroth.
10	0	97	64	49	__I wanted to be\\like Sephiroth, so\\I joined SOLDIER.\\After working with\\Sephiroth on a few\\missions, we\\became friends.
10	0	98	64	50	You call that a\\friend?
10	0	99	64	49	Yeah, well__He's\\older than me, and he hardly ever\\spoke about himself
10	0	100	64	49	We trusted each\\other. Until one\\day__
10	0	101	64	49	We were sent on a\\mision to Nibelheimto investigate a\\malfunctioning\\reactor. Tifa was\\our guide to lead\\us to the reactor.
10	0	102	64	49	Inside the reactor we discovered\\creatures created\\by Shinra. Normal\\SODIER members are\\exposed to mako\\But these people\\were exposed to\\high amounts of\\Mako. Sephiroth\\was unlike normal\\members of SOLDIER_
10	0	103	64	49	After realizing he\\may have been made\\the same way as\\those monsters, he\\went into the\\Shinra mansion and\\learned about the\\Cetra and The\\Jenova Project. A\\project to create\\a human with the\\powers of the Cetraby using Jenova's\\cells. He went mad\\and set the town\\on fire, my family,and friends were\\killed.
10	0	104	64	51	My father__
10	0	105	64	49	Tifa went after\\him. Inside the\\reactor I found\\Tifa injured.\\I went after\\Sephiroth.
10	0	106	64	49	Sephiroth found\\his mother, Jenova\\He believed she\\was destined to\\rule the world__\\and that's the end\\of my story.
10	0	107	64	52	What happened to\\Sephiroth?
10	0	108	64	49	In terms of skill\\I couldn't have\\killed him.
10	0	109	64	51	Official records\\state Sephiroth is\\dead.
10	0	110	64	52	Shinra owns the\\paper,so you can't\\rely on them.
10	0	111	64	49	I want to know\\what happened then.I challenged\\Sephiroth and lived Why didn't he kill me?
10	0	112	64	52	What about\\Jenova?
10	0	113	64	49	Shinra shipped it\\to Midgar.
10	0	114	64	52	It was missing\\from the Shinra\\building.
10	0	115	64	50	Damn! Don't none ofthis make sense!\\I'm going!
10	0	116	64	53	__what a\\fascinating story
10	0	117	64	51	Let's get going
10	0	118	0	0	so you can't\\rely on them.
10	0	119	0	0	th and lived Why didn't he kill me?
10	0	120	0	0	hy didn't he kill me?
10	0	121	0	0	hinra\\building.
10	0	122	0	0	ne ofthis make sense!\\I'm going!
10	0	123	0	0	 make sense!\\I'm going!
10	0	124	0	0	Some guy in a\\black cloak walked\\east towards that\\grassy field.
10	0	125	0	0	And he's got this\\killer sword,and islooking REAL\\scary__
10	0	126	0	0	Thanks to Shinra,\\Inc developing Makoenergy for us,\\everything's more\\convenient now.
10	0	127	0	0	The famous floatingcity,Midgar__Just\\once I'd love to\\see it in person.
10	0	128	0	0	I heard Pres.Shinrawas killed.And his\\son Rufus,the new\\president,was badlyhurt.
10	0	129	0	0	Hey,I bet that's\\news to you?
10	0	130	0	0	Heh,heh,heh__This\\is just between us.I heard it was thatthere Ava-whaddya\\call-ums that\\attacked the Pres.\\Shinra and his son.
10	0	131	0	0	Shinra is leading\\the world around bythe nose,and you\\guys are just gonnasit back and take\\it?
10	0	132	0	0	I hear that the\\natural resources\\near the reactors\\are being sucked\\dry.We're better\\off with them\\bringing in the\\Mako energy.
10	0	133	0	0	My old man was a\\miner,but he\\couldn't go to workafter monsters\\started appearing\\in the Mythril\\Mine.Now all he\\does is sit around\\getting drunk in\\the bar__
10	0	134	0	0	Is it true that\\Shinra made a\\Monster?
10	0	135	0	0	Yeah,well,either\\way,as long as\\we're using the\\reactor,we can't\\stand up to Shinra.
10	0	136	0	0	I got my health,andenough to eat__\\all's well.
10	0	137	0	0	Thanks to Mako\\energy,life's\\pretty darn\\convenient.Thanks\\to Shinra.Don't youthink?
10	0	138	0	0	Yeah,Mako energy's\\made our lives mucheasier.And it's allthanks to Shinra,\\Inc.
10	0	139	0	0	Mako energy's made\\things a lot more\\convenient__But\\seems like a lot ofplants and animals\\have been\\disappearing at a\\rapid pace.I think\\the old life was\\better.Don't you\\think so?
10	0	140	0	0	Me?I used to work\\in a coal mine downsouth called\\Mythril Mine.But,\\right around then,\\monsters started\\appearing.After\\that,business went\\to pot and now I\\spend the days heredrinking.
10	0	141	0	0	It seems there was\\this group called\\AVALANCHE runnin'\\around,but I guess\\they finally got\\wiped out by\\SOLDIER.
10	0	142	0	0	ChocoBill:Thinking\\of crossing the\\marshes?
10	0	143	64	49	Yeah.
10	0	144	0	0	Hmm,then it'll\\probably be safer\\for you to get a\\Chocobo.That way\\you can zip throughthe marshes with\\the Chocobo.It's\\the only way to\\avoid being\\attacked by the\\Midgar Zolom.MidgarZolom_?It's a\\serpent-like\\creature over 30\\feet tall!It picks\\up on footsteps\\that enter the\\marshes__And then,\\BAM!It attacks!To\\avoid that,buy a\\Chocobo at the\\ChocoBill and\\ChocoBilly Chocobo\\Farm.To purchase a\\Chocobo,please talkto my grandson.He'sin the Chocobo\\stables at the far\\right end of the\\farm.
10	0	145	0	0	ChocoBilly:Do you\\want a Chocobo?
10	0	146	64	49	Mmm__
10	0	147	64	49	Give me one.
10	0	148	0	0	You old folks are\\out of luck!
10	0	149	64	49	Old folks_?
10	0	150	0	0	We're all out of\\Chocobos.I'm takingcare of those ones\\out there for\\someone else.
10	0	151	0	0	You know,if you\\really want a\\Chocobo,you should\\go out and catch\\one.
10	0	152	64	49	Where are they?
10	0	153	0	0	You see the ChocoboForest out there?\\Wild Chocobo's willappear in those\\areas.But,if you\\don't have Chocobo\\Lure they won't\\come out.They're\\very cautious\\animals by nature.
10	0	154	64	49	Chocobo Lure?
10	0	155	0	0	Chocobo Lure is a\\type of materia\\which attracts\\Chocobos.If you\\equip this,they'll\\come to you.But,\\without it,they\\won't appear.
10	0	156	0	0	Want to know how tocatch a Chocobo?
10	0	157	64	49	How do I catch one?     
10	0	158	0	0	Go to Chocobo\\Forest and use the\\Chocobo Lure at thebig tree!Whatever\\you do,don't make\\Chocobos angry.\\They're usually\\calm,but if you getthem angry,you'll\\get hurt.Oh,and\\remember,once you\\get off a Chocobo,\\it'll escape.
10	0	159	0	0	Well then,shall we\\get down to\\business?I'll sell\\you the Chocobo\\Lure for 2000 gil,\\right now.You want\\it?
10	0	160	0	0	Shera: It happened the day Shinra #26 was set to launch.\\The Captain was so happy back then.\\He'd always dreamedof flying into\\space. I was a\\mechanic on the\\rocket and my\\pre-launch check\\of the Engine Room uncovered a leak\\in one of the\\oxygen tanks.\\Diagnostics\\indicated it could compromise the\\launch. The Captaintold me not to\\worry, but I\\wouldn't risk\\failure.\\Unbeknownst to the Captain, I stayed\\in the Engine Room while he started\\the countdown. It\\was too late for\\me to join him in\\the cockpit when\\he finally realizedI was still in the Engine Room. The\\Captain ordered me to evacuate...but\\I couldn't. Not\\when there existed the possibility of an O2 explosion.\\I stayed to fix\\the tanks, even\\though it meant\\I'd probably be\\burned alive by\\the Engines. I'd\\worked too hard\\for the launch to\\fail at zero hour. But as the\\countdown dwindled,and the Captain\\realized I still\\hadn't evacuated...he... he...silly\\man. He pushed the Emergency Shutdown.The Rocket failed. The Captain killed his dreams to save my life.
10	0	161	0	0	
10	0	162	0	0	
10	0	163	0	0	
10	0	164	0	0	
10	0	165	0	0	Buy it          Don't buy it    
10	0	166	0	0	Don't buy.
10	0	167	0	0	Thanks!
10	0	168	0	0	Mmm,if you don't\\have it,you'll\\never catch one.
10	0	169	0	0	Chole:Wasn't it\\really expensive?\\But don't be mad atmy brother or\\Grandpa.Ever since\\dad and mom died,\\it's been like\\this__
10	0	170	0	0	By the way,there\\was another person\\heading towards theMarshes.Without a\\Chocobo,the Midgar\\Zolom probably got\\him.It was a man ina Black Cape.
10	0	171	64	49	Did Sephiroth__do\\this_?
10	0	172	64	51	Amazing__
10	0	173	64	52	Our enemy is\\someone that could\\do this_?
10	0	174	64	69	Just a second!
10	0	175	64	51	Who are you?
10	0	176	64	69	Do you know who I\\am?
10	0	177	64	49	From the Turks,\\right?
10	0	178	64	69	Well if you know,\\this won't take\\long.It's difficultto explain what theTurks do__
10	0	179	64	49	Kidnapping,right?
10	0	180	64	69	To put it\\negatively__you\\could say that__\\But,that's not all\\there is to it,\\anymore__
10	0	181	64	70	It's all right,\\Rude!I know you\\don't like\\speeches,so don't\\force it!
10	0	182	64	69	Rude:__Then Elena,\\explain.
10	0	183	64	70	Elena:I'm the\\newest member of\\the Turks,Elena.\\Thanks to what you\\did to Reno,we're\\short of people__\\Although,because ofthat,I got promotedto the Turks__In\\any case,our job isto find out where\\Sephiroth is\\headed.And to try\\and stop you every\\step of the way.
10	0	184	64	70	Wait a minute,it's\\the other way\\around.You're the\\ones that are\\getting in our way.
10	0	185	64	67	__Elena.You talk\\too much.
10	0	186	64	70	Mr Tseng!?
10	0	187	64	67	No need to tell\\them about our\\orders.
10	0	188	64	70	Sorry__Tseng.
10	0	189	64	67	I thought I gave\\you other orders.\\Now go.Don't forgetto file your\\report.
10	0	190	64	70	Oh!Right!
10	0	191	64	70	Very well,Rude and\\I will go after\\Sephiroth,who's\\heading for Junon\\Harbor!
10	0	192	64	67	__Elena.You don't\\seem to understand.
10	0	193	64	70	Oh!I'm,I'm sorry__
10	0	194	64	67	__Go.Don't let\\Sephiroth get away.
10	0	195	64	69	Yes sir!
10	0	196	64	70	Yes sir!
10	0	197	64	69	__Reno said he\\wanted to see you\\after the injuries\\you gave him\\healed.He wants to\\show his affection\\for you all__with anew weapon.
10	0	198	64	67	Well,then__Aeris.\\Long time no see.\\Looks like you got\\away from Shinra\\for a while,now\\that Sephiroth\\reappeared.
10	0	199	64	52	__so what are you\\saying?That I\\should be grateful\\to Sephiroth?
10	0	200	64	67	No__Well,I won't beseeing too much of\\you,so take care.
10	0	201	64	52	__strange,hearing\\that from you.
10	0	202	64	67	Well then,stay out\\of Shinra's way.
10	0	203	64	49	What happened to\\this town?It's so\\run-down__
10	0	204	0	0	Wow,now this is\\rare.We almost\\never have anyone\\other than the\\Shinra people visitthis town.
10	0	205	0	0	Ever since__Shinra\\built that city up\\above during the\\war,__ugh,ugh.\\There's been no\\fish in the water!\\It got so\\polluted__phew__
10	0	206	64	49	What kinda place isthis?
10	0	207	0	0	Who are you people?Where did you come\\from?
10	0	208	64	49	Did you see a man\\with a black cape?
10	0	209	0	0	Hmm__I've never\\seen that feller\\before.
10	0	210	0	0	HEY!This is Shinra,Inc's elevator.\\Don't be snooping\\around here!
10	0	211	64	80	Hey!Mr.Dolphin!
10	0	212	64	80	Priscilla:My name\\is__Priscilla!Now\\you say it.
10	0	213	64	80	Who are you guys?\\Are you members of\\the Shinra,Inc?
10	0	214	64	51	No you're wrong!We\\have nothing to do\\with the Shinra.
10	0	215	64	49	__that's how it is.
10	0	216	64	80	I don't believe\\you!Get out of\\here!
10	0	217	64	49	Great__
10	0	218	64	51	Look at that!
10	0	219	64	80	Be careful Mr.\\Dolphin!
10	0	220	64	49	Hey!Hold on,we're\\coming!
10	0	221	64	49	This is bad__You\\don't think she's\\dead,do you?
10	0	222	0	0	Priscilla!
10	0	223	0	0	Nope__she's not\\breathing__Young\\man,CPR,now!
10	0	224	64	49	Mouth to mouth!?
10	0	225	64	52	Cloud,hurry!
10	0	226	64	49	But__she's just a\\girl__
10	0	227	64	51	Cloud,what are you\\going to do?
10	0	228	0	0	What?You don't knowhow?Come over here,I'll show you.
10	0	229	64	49	Guess I gotta do\\it__
10	0	230	0	0	Just take a deep\\breath,hold it in.\\Then breathe into\\her.Hurry up and doit!
10	0	231	64	80	Uh__ugh__
10	0	232	0	0	Hey hey!Priscilla,\\are you alright?
10	0	233	0	0	Sorry,Cloud.\\Priscilla needs to\\rest for a while.
10	0	234	0	0	Hey,come in for a\\while.
10	0	235	0	0	I heard what\\happened.You've\\done so much for\\Priscilla.You all\\must be tired.If\\you want some rest,stay here.
10	0	236	64	52	Want to rest?
10	0	237	64	49	Yeah__
10	0	238	64	49	Tifa__When\\Sephiroth and I\\went to Nibelheim,\\where were you?
10	0	239	64	51	__We saw each\\other,right?
10	0	240	64	49	The other time.
10	0	241	64	51	No__it was 5 years\\ago.I don't\\remember.But,\\something seems\\strange outside.\\Cloud,come quick.
10	0	242	64	52	I heard that girl\\regained\\consciousness.
10	0	243	64	51	Doesn't it seem a\\little strange?\\Everything getting\\so noisy all of a\\sudden_?
10	0	244	64	50	Seems like\\something's goin'\\on up there!
10	0	245	64	53	Does this have\\something to do\\with the Shinra?
10	0	246	64	49	Are you all right\\now?
10	0	247	64	80	Umm__thanks for\\helping__I'm sorry,I mistook you for\\one of those\\Shinra,Inc__
10	0	248	64	49	That's all right.
10	0	249	64	80	I'll give you\\something SPECIAL!\\It's an amulet.Takegood care of it,ok?
10	0	250	64	50	What's that music?\\It sure sounds\\lively.
10	0	251	64	52	Leave it up to\\Cloud to handle!
10	0	252	64	51	Hold on__I'll wait\\for Cloud!
10	0	253	0	0	Hey,big guy let me\\out of here!\\Otherwise don't\\blame me for not\\being courteous!
10	0	254	0	0	Please stop\\bothering this poorfamily,will you!?
10	1	0	64	80	I heard they're\\rehearsing the\\reception for the\\new Shinra\\president.
10	1	1	64	50	Rufus!?I gotta pay\\my respects.
10	1	2	64	80	Grandpa and grandmatold me this beach\\was beautiful when\\they were small.Butafter the Shinra\\built that city\\above,the sun\\stopped shining\\here,and the water\\got polluted__I wasraised on that\\story and hate\\Shinra so much,I\\could die!
10	1	3	64	52	You think Rufus is\\thinking about\\crossing the ocean\\from here,too?
10	1	4	64	53	Cloud,didn't you\\finish Rufus off?
10	1	5	64	50	We gotta get to thetown up there__\\Mebbe we could\\climb the tower?
10	1	6	64	80	You can climb the\\high voltage\\tower, follow me!
10	1	7	64	49	What!?
10	1	8	64	51	High voltage\\tower__I guess this means Cloud'll be all right.
10	1	9	64	52	Yeah, better leave it to Cloud!@5We're counting on\\you, Cloud@1Wait a second!
10	1	10	64	53	We're counting on\\you, Cloud@1Wait a second!
10	1	11	64	49	Wait a second!
10	1	12	64	80	Wait.If you jump\\just right,You can\\climb to the top ofthe town.
10	1	13	64	49	Alright
10	1	14	64	75	Captain:Hey!You\\still dressed like\\that!?
10	1	15	64	75	Today's the big daywhen we welcome\\Pres.Rufus!Hurry upand change!
10	1	16	64	49	It's the Shinra\\uniform.
10	1	17	64	49	Brings back\\memories__
10	1	18	64	75	Quit yappin'!Hurry\\up!
10	1	19	64	49	A Shinra uniform__Iwas so proud when Ifirst put it on.I\\wonder when it\\was__I couldn't\\stand wearing this\\thing anymore.
10	1	20	64	75	Wow!You look good\\in it!Good!Make\\sure you do well atthe real parade!
10	1	21	0	0	Rufus has arrived!\\Preparation\\completed!
10	1	22	64	75	All right,show\\time!Don't disgraceyourselves!
10	1	23	64	62	How's the job?
10	1	24	64	63	__
10	1	25	64	62	What happened to\\the Airship?
10	1	26	64	63	The long range\\airship is still\\being prepared.It\\should be ready in\\about three more\\days.Gya ha ha!
10	1	27	64	62	Even the Air\\Force's Gelnika?
10	1	28	64	63	__Gya ha ha!
10	1	29	64	62	Stop that stupid\\horse laugh.Things\\are different than\\when father was in\\charge.
10	1	30	64	63	Gya__
10	1	31	64	62	Is the ship ready?
10	1	32	64	63	Yes Sir,we'll get\\it ready quickly.
10	1	33	64	75	Hey!Hey you!You\\messing with the\\army?
10	1	34	64	49	Who cares?
10	1	35	64	75	You're too lazy!No\\break for you!Get\\over here!
10	1	36	64	75	This is the\\military,soldier!\\You orders for\\today are to send\\off Pres.Rufus at\\the dock!I'll keep\\drilling you until\\it's time!Don't\\mess up during the\\real thing!
10	1	37	64	49	Yes,sir.
10	1	38	64	75	Well then!Meet at\\the dock!
10	1	39	64	75	All right,it's\\time!
10	1	40	64	75	Pres.Rufus__has nowarrived!
10	1	41	64	75	Ten__HUT!
10	1	42	64	62	Well done.Keep up\\the good work for\\Shinra,Inc.
10	1	43	64	63	Gya ha ha_!
10	1	44	64	62	Once the word gets\\out that\\Sephiroth's here,\\Cloud and his\\friends will show\\up,too.
10	1	45	64	63	We'll crush them assoon as we find\\them!
10	1	46	64	62	We can't have them\\get in our way.
10	1	47	64	63	Leave it up to me,\\sir!Gya ha ha!
10	1	48	64	62	I thought I told\\you to stop that\\stupid laugh__
10	1	49	64	63	Gya__
10	1	50	64	75	All right!\\Dismissed!
10	1	51	64	76	Soldier:That was\\close.
